i,should_take,took,subject,session,rep
3698,1.9755,1.9774665,s013,2,49
3699,2.0938,2.0960745,s013,2,50
3700,2.6768,2.6786086,s013,3,1
3701,1.5703,1.5721921,s013,3,2
3702,1.6218,1.6236613,s013,3,3
3703,1.4939,1.495679,s013,3,4
3704,1.6021,1.6040201,s013,3,5
3705,3.0265,3.0282734,s013,3,6
3706,1.5531000000000001,1.5544685,s013,3,7
3707,1.5278,1.5295193999999999,s013,3,8
3708,1.5918,1.5931832,s013,3,9
3709,1.5236,1.5248734000000002,s013,3,10
3710,1.7694,1.7714766,s013,3,11
3711,1.8841999999999999,1.8859667,s013,3,12
3712,1.7586,1.7602964,s013,3,13
3713,1.8282,1.8302493,s013,3,14
3714,1.8721,1.8737319000000001,s013,3,15
3715,1.5746,1.5763494,s013,3,16
3716,1.4656,1.4674911,s013,3,17
3717,1.5734,1.5754510000000002,s013,3,18
3718,1.5258,1.5274670000000001,s013,3,19
3719,1.5161,1.5180577,s013,3,20
3720,1.508,1.5097119,s013,3,21
3721,1.7619,1.7639022,s013,3,22
3722,1.6200999999999999,1.6220463,s013,3,23
3723,1.8393000000000002,1.8409137,s013,3,24
3724,1.4736,1.4752192,s013,3,25
3725,1.5169000000000001,1.5187702,s013,3,26
3726,1.7762,1.7785177,s013,3,27
3727,1.4523,1.4540473,s013,3,28
3728,1.6187,1.6204157000000001,s013,3,29
3729,1.8165,1.8180651,s013,3,30
3730,1.5784,1.5799308,s013,3,31
3731,1.7482,1.7500151000000002,s013,3,32
3732,1.5829,1.5842992,s013,3,33
3733,1.7774999999999999,1.7792663,s013,3,34
3734,1.4757,1.4776721,s013,3,35
3735,2.5088,2.5108445,s013,3,36
3736,1.9531,1.9550063,s013,3,37
3737,1.5190000000000001,1.5206990999999999,s013,3,38
3738,1.8618999999999999,1.8637896999999999,s013,3,39
3739,1.5937000000000001,1.5954730000000001,s013,3,40
3740,1.4394,1.4410687,s013,3,41
3741,1.4673,1.4688278000000001,s013,3,42
3742,1.5209000000000001,1.5224123999999999,s013,3,43
3743,1.5686,1.5706004,s013,3,44
3744,1.5547,1.5569631,s013,3,45
3745,1.4202,1.4218566,s013,3,46
3746,1.4412,1.4430179,s013,3,47
3747,2.7803,2.7820245,s013,3,48
3748,1.4914,1.4931389,s013,3,49
3749,1.4997,1.5025583999999998,s013,3,50
3750,1.4371,1.4387936,s013,4,1
3751,1.3485,1.3499536,s013,4,2
3752,1.3393,1.3411936,s013,4,3
3753,1.3999,1.4017224,s013,4,4
3754,1.3995,1.4013271,s013,4,5
3755,1.3724,1.3743007,s013,4,6
3756,1.5015,1.503339,s013,4,7
3757,1.4203999999999999,1.4221214,s013,4,8
3758,1.335,1.3369833,s013,4,9
3759,1.371,1.3723811000000001,s013,4,10
3760,1.3787,1.3801727,s013,4,11
3761,1.6878,1.6895820000000001,s013,4,12
3762,1.7715,1.7733477,s013,4,13
3763,1.3682,1.3699553,s013,4,14
3764,1.3894,1.3911712999999999,s013,4,15
3765,1.4797,1.481611,s013,4,16
3766,1.3758,1.3773924,s013,4,17
3767,1.454,1.4554941000000001,s013,4,18
3768,1.3691,1.3708068,s013,4,19
3769,1.7806,1.7821349,s013,4,20
3770,1.541,1.5425696,s013,4,21
3771,1.5684,1.5702136,s013,4,22
3772,1.8432,1.8449107,s013,4,23
3773,1.5186,1.5201459000000002,s013,4,24
3774,1.738,1.7397348,s013,4,25
3775,1.4611,1.4628169,s013,4,26
3776,1.4445000000000001,1.4462371,s013,4,27
3777,1.3957,1.3975077,s013,4,28
3778,1.3553,1.3567027999999999,s013,4,29
3779,1.3953,1.3973697999999999,s013,4,30
3780,1.5192,1.5209952,s013,4,31
3781,1.6855,1.6873022,s013,4,32
3782,1.4652,1.467241,s013,4,33
3783,1.3521,1.3535460000000001,s013,4,34
3784,1.3647,1.3664113,s013,4,35
3785,1.3987,1.4006188,s013,4,36
3786,1.4013,1.4029232999999999,s013,4,37
3787,1.5471,1.5484469,s013,4,38
3788,1.4934,1.4953741,s013,4,39
3789,1.4203999999999999,1.422088,s013,4,40
3790,1.4189,1.4211185,s013,4,41
3791,1.2998,1.3017538,s013,4,42
3792,1.2722,1.2735813999999999,s013,4,43
3793,1.3203,1.3217224,s013,4,44
3794,1.3312,1.332856,s013,4,45
3795,1.4198,1.4215822,s013,4,46
3796,1.3791,1.3810423,s013,4,47
3797,1.5087000000000002,1.5102737,s013,4,48
3798,1.3691,1.3710223,s013,4,49
3799,1.5069,1.508657,s013,4,50
3800,1.5324,1.5346433,s013,5,1
3801,1.5809,1.5830356,s013,5,2
3802,1.3688,1.3705574,s013,5,3
3803,1.3253,1.327056,s013,5,4
3804,1.8168,1.8185188,s013,5,5
3805,1.3954,1.397149,s013,5,6
3806,1.3614,1.3634115,s013,5,7
3807,1.4715,1.4732204,s013,5,8
3808,1.313,1.3147248,s013,5,9
3809,1.4437,1.4455263,s013,5,10
3810,1.5074999999999998,1.5093169,s013,5,11
3811,1.501,1.5027608,s013,5,12
3812,1.4604,1.4624219,s013,5,13
3813,1.311,1.3127452,s013,5,14
3814,1.2982,1.2999896,s013,5,15
3815,1.5015,1.5033808,s013,5,16
3816,1.8452,1.847346,s013,5,17
3817,1.8315000000000001,1.8329163,s013,5,18
3818,1.9766,1.9785196,s013,5,19
3819,1.5954000000000002,1.5971880999999999,s013,5,20
3820,1.5137,1.5153208,s013,5,21
3821,1.6028,1.6050076,s013,5,22
3822,1.4936,1.4951741,s013,5,23
3823,1.4627,1.4643092,s013,5,24
3824,1.3598,1.3615452000000001,s013,5,25
3825,1.5425,1.5440121,s013,5,26
3826,1.4769999999999999,1.4788535,s013,5,27
3827,1.4708,1.4725099,s013,5,28
3828,1.6139999999999999,1.615599,s013,5,29
3829,2.6559,2.6577289,s013,5,30
3830,1.8333,1.8352149,s013,5,31
3831,1.4745,1.4763154,s013,5,32
3832,1.6637,1.6651767,s013,5,33
3833,1.4863,1.4880263,s013,5,34
3834,1.5708,1.5721502,s013,5,35
3835,1.8006,1.8024900000000001,s013,5,36
3836,1.5276999999999998,1.5293381,s013,5,37
3837,1.5878999999999999,1.5899108,s013,5,38
3838,2.1265,2.128378,s013,5,39
3839,1.3985,1.4002746,s013,5,40
3840,1.4644,1.4658826999999999,s013,5,41
3841,1.4529,1.4545306,s013,5,42
3842,1.4436,1.4455497,s013,5,43
3843,1.9848,1.9864829,s013,5,44
3844,1.4733,1.4749569,s013,5,45
3845,1.6481,1.6500264,s013,5,46
3846,1.5537999999999998,1.5554388000000001,s013,5,47
3847,1.8820999999999999,1.8846175,s013,5,48
3848,2.2988,2.3009380999999998,s013,5,49
3849,1.5072,1.5090276,s013,5,50
3850,1.5152,1.5169631,s013,6,1
3851,1.3394,1.3414857,s013,6,2
3852,1.4155,1.4172182,s013,6,3
3853,1.3083,1.3098752,s013,6,4
3854,1.2627,1.2643856,s013,6,5
3855,1.376,1.3780313,s013,6,6
3856,1.2446,1.246155,s013,6,7
3857,1.3351,1.3370444,s013,6,8
3858,2.441,2.4427789,s013,6,9
3859,1.3635,1.3649101,s013,6,10
3860,1.4119,1.413676,s013,6,11
3861,1.3914,1.3931754,s013,6,12
3862,1.4011,1.4029079,s013,6,13
3863,1.3980000000000001,1.3995871,s013,6,14
3864,1.447,1.4487101,s013,6,15
3865,1.7353,1.7370054000000001,s013,6,16
3866,2.1518,2.153756,s013,6,17
3867,1.7265000000000001,1.7283141,s013,6,18
3868,1.3656,1.3673684,s013,6,19
3869,1.3537,1.3554257,s013,6,20
3870,1.5350000000000001,1.5366841999999998,s013,6,21
3871,1.9768,1.9784618,s013,6,22
3872,2.7161999999999997,2.7180774,s013,6,23
3873,1.5835,1.5854762999999998,s013,6,24
3874,1.4966,1.4983236,s013,6,25
3875,1.5063,1.5081671,s013,6,26
3876,2.2686,2.270507,s013,6,27
3877,2.3722,2.3738016,s013,6,28
3878,1.5464,1.5480028,s013,6,29
3879,1.6707,1.6724861,s013,6,30
3880,1.5958,1.5977288,s013,6,31
3881,1.3914,1.3933385999999999,s013,6,32
3882,1.4995,1.5012735,s013,6,33
3883,1.5681,1.5699028,s013,6,34
3884,2.1344,2.1364052,s013,6,35
3885,1.73,1.7315566,s013,6,36
3886,1.4205999999999999,1.4221854999999999,s013,6,37
3887,1.4017,1.4032658,s013,6,38
3888,2.2598,2.2616675,s013,6,39
3889,1.5951,1.5967872,s013,6,40
3890,1.4264999999999999,1.4281778,s013,6,41
3891,2.0372,2.0388198,s013,6,42
3892,1.7122000000000002,1.7136900000000002,s013,6,43
3893,1.5786,1.5806329,s013,6,44
3894,1.5812,1.5830351999999999,s013,6,45
3895,2.2702999999999998,2.2723706,s013,6,46
3896,1.9727000000000001,1.9748535999999999,s013,6,47
3897,1.9028,1.904471,s013,6,48
3898,1.6758,1.6774909999999998,s013,6,49
3899,1.704,1.7058319,s013,6,50
3900,1.4349,1.4366430000000001,s013,7,1
3901,1.487,1.4889816,s013,7,2
3902,1.3146,1.3160877,s013,7,3
3903,1.3886,1.3899378,s013,7,4
3904,1.3552,1.3570962,s013,7,5
3905,1.5883,1.5902523,s013,7,6
3906,1.3009,1.3024222,s013,7,7
3907,1.8786,1.8802602,s013,7,8
3908,1.3468,1.348678,s013,7,9
3909,1.3368,1.3386261,s013,7,10
3910,1.3146,1.3164517,s013,7,11
3911,1.3759000000000001,1.377748,s013,7,12
3912,1.4,1.4017032,s013,7,13
3913,1.3815,1.3837884,s013,7,14
3914,1.4838,1.4856143,s013,7,15
3915,1.4451,1.4468796,s013,7,16
3916,1.4849,1.4866422,s013,7,17
3917,1.425,1.4265659,s013,7,18
3918,1.346,1.3476389,s013,7,19
3919,1.4097,1.4116094000000001,s013,7,20
3920,2.1933,2.1953493,s013,7,21
3921,1.7446000000000002,1.7463736,s013,7,22
3922,1.9064,1.908236,s013,7,23
3923,1.5283,1.5299283,s013,7,24
3924,1.6816,1.6832809,s013,7,25
3925,1.518,1.5194263000000001,s013,7,26
3926,1.9611,1.9629997000000001,s013,7,27
3927,1.8245,1.8261876,s013,7,28
3928,2.4166,2.4184568,s013,7,29
3929,1.3816,1.3834532,s013,7,30
3930,1.3933,1.3950453999999999,s013,7,31
3931,1.7835999999999999,1.7853748,s013,7,32
3932,1.3697,1.3714496,s013,7,33
3933,1.4322,1.4338924,s013,7,34
3934,1.5886,1.5903988,s013,7,35
3935,1.557,1.5587269,s013,7,36
3936,1.4136,1.4149279,s013,7,37
3937,1.7235,1.7253521,s013,7,38
3938,1.6199,1.6214597,s013,7,39
3939,1.4531,1.4548193999999999,s013,7,40
3940,1.5024,1.5038532999999998,s013,7,41
3941,1.4950999999999999,1.4970212,s013,7,42
3942,1.7255,1.7272338999999999,s013,7,43
3943,1.6853,1.6871654,s013,7,44
3944,1.6294,1.6308333,s013,7,45
3945,1.4784,1.4800324,s013,7,46
3946,1.863,1.8650296,s013,7,47
3947,1.5431,1.5446231,s013,7,48
3948,1.6978,1.6996237,s013,7,49
3949,1.6431,1.6445425999999999,s013,7,50
3950,2.215,2.216751,s013,8,1
3951,1.5234999999999999,1.5248521,s013,8,2
3952,1.4721,1.4740246,s013,8,3
3953,1.3820000000000001,1.3837963,s013,8,4
3954,1.3788,1.3806137,s013,8,5
3955,1.4504000000000001,1.4521712,s013,8,6
3956,1.478,1.4797039,s013,8,7
3957,1.4572,1.4590267,s013,8,8
3958,1.4256,1.4275276,s013,8,9
3959,1.5074,1.5092208999999999,s013,8,10
3960,1.4896,1.4912847,s013,8,11
3961,2.2212,2.2230584,s013,8,12
3962,1.7123,1.7141395,s013,8,13
3963,1.5314,1.5333972,s013,8,14
3964,1.9068,1.9088904,s013,8,15
3965,1.5615999999999999,1.5635216,s013,8,16
3966,1.4954,1.4971386,s013,8,17
3967,1.428,1.4294305999999999,s013,8,18
3968,1.646,1.647561,s013,8,19
3969,1.4748,1.4765039,s013,8,20
3970,1.4627,1.4642107,s013,8,21
3971,1.4431,1.4448251,s013,8,22
3972,1.4049,1.4066249,s013,8,23
3973,1.5324,1.5341523000000001,s013,8,24
3974,1.5482,1.5499231999999998,s013,8,25
3975,1.5203,1.5225211,s013,8,26
3976,1.8293,1.8311967999999998,s013,8,27
3977,1.5203,1.5221736,s013,8,28
3978,1.7536,1.755287,s013,8,29
3979,2.1953,2.1972748,s013,8,30
3980,1.6189,1.6209421000000002,s013,8,31
3981,1.5715,1.5729703000000002,s013,8,32
3982,1.7036,1.7056961,s013,8,33
3983,1.4834,1.4849988,s013,8,34
3984,1.5602,1.5621616999999999,s013,8,35
3985,1.5002,1.5018430999999999,s013,8,36
3986,1.5309,1.5327267999999998,s013,8,37
3987,1.4397,1.4418264,s013,8,38
3988,1.4633,1.4652296,s013,8,39
3989,1.4463,1.4481595999999999,s013,8,40
3990,1.532,1.5338297,s013,8,41
3991,1.7852000000000001,1.7869644999999998,s013,8,42
3992,1.4187,1.4204281,s013,8,43
3993,1.5969,1.5987315,s013,8,44
3994,1.7159,1.7175794,s013,8,45
3995,1.412,1.4134703,s013,8,46
3996,1.4654,1.4672284,s013,8,47
3997,1.4799,1.4814004,s013,8,48
3998,1.9346,1.9365787,s013,8,49
3999,1.3516,1.3535919,s013,8,50
4000,3.3795,3.3815217,s015,1,1
4001,3.3095,3.3112716,s015,1,2
4002,2.4058,2.4077973,s015,1,3
4003,2.2588,2.2604744,s015,1,4
4004,3.0551,3.0571091,s015,1,5
4005,2.5524,2.5543211,s015,1,6
4006,2.6129,2.6145806,s015,1,7
4007,2.6471999999999998,2.6490647000000003,s015,1,8
4008,2.1951,2.1967731,s015,1,9
4009,2.3618,2.3635113,s015,1,10
4010,2.4915,2.4933606,s015,1,11
4011,2.1498,2.1515494,s015,1,12
4012,2.1294,2.1314657,s015,1,13
4013,3.3115,3.3134199,s015,1,14
4014,1.9442,1.9459835,s015,1,15
4015,1.9619,1.9637334,s015,1,16
4016,2.4803,2.4820455,s015,1,17
4017,2.0765,2.0782272,s015,1,18
4018,1.9534,1.9551585999999999,s015,1,19
4019,1.9997,2.0014581,s015,1,20
4020,1.8228,1.8246429,s015,1,21
4021,1.9774,1.9794505,s015,1,22
4022,2.8145,2.816043,s015,1,23
4023,1.8928,1.8946484,s015,1,24
4024,2.5033,2.505128,s015,1,25
4025,3.0297,3.031834,s015,1,26
4026,3.1093,3.1111619,s015,1,27
4027,2.1155,2.117159,s015,1,28
4028,2.0874,2.0893944,s015,1,29
4029,1.9759,1.9776278,s015,1,30
4030,2.0785,2.0802874,s015,1,31
4031,1.9495,1.9511346,s015,1,32
4032,2.0212,2.0230343,s015,1,33
4033,2.4264,2.4284531,s015,1,34
4034,3.8449,3.8467155,s015,1,35
4035,2.1043,2.1061491,s015,1,36
4036,2.8059,2.8077341000000002,s015,1,37
4037,2.0759,2.0782165,s015,1,38
4038,2.582,2.5837677,s015,1,39
4039,2.0257,2.0272025,s015,1,40
4040,1.9588,1.9605314,s015,1,41
4041,2.3736,2.3756763,s015,1,42
4042,2.5916,2.5935765,s015,1,43
4043,1.8479999999999999,1.8501125,s015,1,44
4044,2.7431,2.7451451000000002,s015,1,45
4045,2.1328,2.1345631,s015,1,46
4046,2.8416,2.8433353,s015,1,47
4047,1.9898,1.9912992,s015,1,48
4048,2.225,2.2268112,s015,1,49
4049,2.211,2.212868,s015,1,50
4050,2.7778,2.7793487,s015,2,1
4051,2.9334,2.9350934,s015,2,2
4052,2.5667999999999997,2.568563,s015,2,3
4053,1.9444,1.9466655,s015,2,4
4054,2.2134,2.2150873,s015,2,5
4055,2.2337,2.2355302,s015,2,6
4056,1.8947,1.8964645,s015,2,7
4057,1.8702999999999999,1.872027,s015,2,8
4058,1.7738,1.7757741,s015,2,9
4059,1.7555,1.7572972,s015,2,10
4060,2.1212,2.1231048,s015,2,11
4061,1.9642,1.9661046,s015,2,12
4062,1.9289,1.9304634,s015,2,13
4063,1.8881999999999999,1.8898352,s015,2,14
4064,1.6548,1.6566821,s015,2,15
4065,1.7941,1.7957626,s015,2,16
4066,2.3829000000000002,2.3846048,s015,2,17
4067,2.4334,2.4349815,s015,2,18
4068,1.7363,1.7377817,s015,2,19
4069,1.7808000000000002,1.7827255,s015,2,20
4070,2.0888,2.09062,s015,2,21
4071,1.5415,1.5433040999999998,s015,2,22
4072,1.7758,1.7776869,s015,2,23
4073,1.8083,1.8101549000000001,s015,2,24
4074,1.8448,1.8464662,s015,2,25
4075,2.6478,2.6493753,s015,2,26
4076,1.6715,1.6733145,s015,2,27
4077,2.7165,2.7182963,s015,2,28
4078,3.0195,3.0215253,s015,2,29
4079,1.9834,1.9853937,s015,2,30
4080,2.7089,2.7107942,s015,2,31
4081,3.3071,3.3090166,s015,2,32
4082,2.1974,2.1991548,s015,2,33
4083,1.9015,1.903939,s015,2,34
4084,1.9138,1.9162968999999999,s015,2,35
4085,1.8677000000000001,1.8695099,s015,2,36
4086,1.7945,1.7965735999999999,s015,2,37
4087,2.0451,2.0473079,s015,2,38
4088,1.6057000000000001,1.6077865,s015,2,39
4089,1.8138999999999998,1.8157945,s015,2,40
4090,1.751,1.7527271,s015,2,41
4091,2.6288,2.630742,s015,2,42
4092,2.5491,2.5509037,s015,2,43
4093,1.8022,1.8038519,s015,2,44
4094,2.8909000000000002,2.8924044,s015,2,45
4095,2.0533,2.055288,s015,2,46
4096,1.5848,1.5865878,s015,2,47
4097,1.9301,1.9315750999999999,s015,2,48
4098,2.0006,2.0022312,s015,2,49
4099,1.5142,1.5159232,s015,2,50
4100,1.8026,1.8039945,s015,3,1
4101,1.5225,1.5242931,s015,3,2
4102,1.538,1.5397471999999999,s015,3,3
4103,1.5963,1.5979085,s015,3,4
4104,1.5674000000000001,1.5689959999999998,s015,3,5
4105,1.5535999999999999,1.5553834,s015,3,6
4106,1.49,1.4918770000000001,s015,3,7
4107,1.3791,1.3805939,s015,3,8
4108,1.7971,1.7989606999999999,s015,3,9
4109,1.4861,1.4875784,s015,3,10
4110,2.1445,2.1463563,s015,3,11
4111,1.6479,1.6499269,s015,3,12
4112,1.6417000000000002,1.6437397,s015,3,13
4113,1.7887,1.7905555,s015,3,14
4114,1.8662,1.8681457,s015,3,15
4115,1.5287,1.5305986,s015,3,16
4116,1.513,1.5147827,s015,3,17
4117,1.701,1.7028174,s015,3,18
4118,1.6006,1.6026175999999999,s015,3,19
4119,1.8054999999999999,1.8075822000000001,s015,3,20
4120,1.5939,1.5958763,s015,3,21
4121,2.1023,2.1043133,s015,3,22
4122,2.2111,2.2128776,s015,3,23
4123,1.7066,1.7085725,s015,3,24
4124,1.7286000000000001,1.7302182,s015,3,25
4125,2.0705,2.0720481,s015,3,26
4126,2.608,2.6097793,s015,3,27
4127,2.7123,2.7141311,s015,3,28
4128,2.1264,2.1284432,s015,3,29
4129,2.469,2.4709489,s015,3,30
4130,1.8327,1.8346356,s015,3,31
4131,1.8687,1.8707593,s015,3,32
4132,1.7906,1.7921385,s015,3,33
4133,1.9037,1.905417,s015,3,34
4134,1.6989999999999998,1.7006443999999998,s015,3,35
4135,2.7614,2.7632217,s015,3,36
4136,1.6817,1.6834503,s015,3,37
4137,1.6644,1.666572,s015,3,38
4138,1.7909000000000002,1.7928351,s015,3,39
4139,2.5964,2.5985125,s015,3,40
4140,1.7684,1.7701636,s015,3,41
4141,2.1795,2.1815083,s015,3,42
4142,2.337,2.3388561,s015,3,43
4143,1.5607,1.5623776999999999,s015,3,44
4144,2.117,2.1188387,s015,3,45
4145,2.8994,2.9013676,s015,3,46
4146,1.8547,1.8565668,s015,3,47
4147,1.8835,1.8854479,s015,3,48
4148,1.6213,1.6231451,s015,3,49
4149,1.7123,1.7141622,s015,3,50
4150,1.7111,1.7130336000000002,s015,4,1
4151,1.5655000000000001,1.5673801,s015,4,2
4152,1.9651,1.9669873,s015,4,3
4153,1.6393,1.6412402,s015,4,4
4154,1.6800000000000002,1.6819232,s015,4,5
4155,1.5744,1.5761677,s015,4,6
4156,1.6364999999999998,1.638469,s015,4,7
4157,1.5309,1.5327609,s015,4,8
4158,1.6886,1.6906263,s015,4,9
4159,1.9322,1.9343366,s015,4,10
4160,1.8533,1.8550952,s015,4,11
4161,1.8559,1.8577476000000002,s015,4,12
4162,1.5474999999999999,1.5494069000000001,s015,4,13
4163,1.716,1.7175444,s015,4,14
4164,1.5268000000000002,1.5285602,s015,4,15
4165,1.5045,1.5060235,s015,4,16
4166,2.1103,2.112219,s015,4,17
4167,1.6615,1.6633932,s015,4,18
4168,1.779,1.7806677,s015,4,19
4169,3.1477,3.1495958,s015,4,20
4170,1.4870999999999999,1.4885427,s015,4,21
4171,1.7704,1.7720212,s015,4,22
4172,1.6456,1.6473369,s015,4,23
4173,1.6513,1.6531086,s015,4,24
4174,1.5087000000000002,1.5108435999999998,s015,4,25
4175,2.5728999999999997,2.5747229000000003,s015,4,26
4176,1.4748999999999999,1.4766472,s015,4,27
4177,2.2377,2.2392993,s015,4,28
4178,1.5556999999999999,1.5573852000000001,s015,4,29
4179,2.0739,2.075797,s015,4,30
4180,1.6806,1.6823988,s015,4,31
4181,1.5894,1.5911506,s015,4,32
4182,1.8518,1.8536709999999998,s015,4,33
4183,1.5895000000000001,1.5912161,s015,4,34
4184,2.2069,2.208682,s015,4,35
4185,1.8344,1.8362121,s015,4,36
4186,1.867,1.8688924,s015,4,37
4187,1.5430000000000001,1.54481,s015,4,38
4188,2.1219,2.1236549,s015,4,39
4189,1.6252,1.6269407,s015,4,40
4190,2.6914,2.6934003,s015,4,41
4191,2.0502,2.0520035,s015,4,42
4192,1.9746000000000001,1.9763853999999998,s015,4,43
4193,2.3439,2.3455355,s015,4,44
4194,2.0945,2.096296,s015,4,45
4195,1.8523,1.8540752999999999,s015,4,46
4196,1.8228,1.8244441,s015,4,47
4197,2.0935,2.0955763,s015,4,48
4198,1.815,1.816795,s015,4,49
4199,1.6531,1.6549467,s015,4,50
4200,2.8462,2.8482163,s015,5,1
4201,1.5691000000000002,1.570884,s015,5,2
4202,1.6088,1.6103326,s015,5,3
4203,1.7146,1.7165606,s015,5,4
4204,1.5574,1.5588184,s015,5,5
4205,1.6547,1.6568538,s015,5,6
4206,1.6689,1.6705667,s015,5,7
4207,1.3073000000000001,1.3088288000000001,s015,5,8
4208,2.2802,2.2819755,s015,5,9
4209,1.3439999999999999,1.3455974,s015,5,10
4210,1.3093,1.3109518,s015,5,11
4211,1.3747,1.3764281,s015,5,12
4212,1.8838,1.8855732,s015,5,13
4213,2.3198,2.3217653,s015,5,14
4214,2.1554,2.157191,s015,5,15
4215,1.2265,1.2280211,s015,5,16
4216,1.4617,1.463398,s015,5,17
4217,1.4052,1.4066215,s015,5,18
4218,1.3117,1.3133941,s015,5,19
4219,2.1172,2.1186555,s015,5,20
4220,2.8399,2.8419247,s015,5,21
4221,1.5674000000000001,1.5691885,s015,5,22
4222,2.5164999999999997,2.518217,s015,5,23
4223,2.1383,2.1398908,s015,5,24
4224,1.7109999999999999,1.7127506000000001,s015,5,25
4225,1.6473,1.6491765,s015,5,26
4226,1.3896,1.3912817,s015,5,27
4227,1.5765,1.5784509,s015,5,28
4228,1.6600000000000001,1.6617115999999998,s015,5,29
4229,2.3672,2.3691899,s015,5,30
4230,1.6968,1.6986531999999999,s015,5,31
4231,1.5445,1.5462853,s015,5,32
4232,1.7947,1.7965577000000001,s015,5,33
4233,1.5274,1.5292449000000001,s015,5,34
4234,1.3852,1.3867027,s015,5,35
4235,1.4651,1.4666488,s015,5,36
4236,1.3756,1.3775197000000001,s015,5,37
4237,1.5013,1.5028386999999999,s015,5,38
4238,2.068,2.0697857,s015,5,39
4239,1.3509,1.352724,s015,5,40
4240,1.4596,1.4612661,s015,5,41
4241,2.3793,2.3809225,s015,5,42
4242,1.8928,1.8947306,s015,5,43
4243,1.6112,1.6127494,s015,5,44
4244,2.3204000000000002,2.3225395,s015,5,45
4245,1.4694,1.4712154,s015,5,46
4246,1.3860000000000001,1.3877881,s015,5,47
4247,1.7913999999999999,1.7930566,s015,5,48
4248,2.3604,2.3621914999999998,s015,5,49
4249,1.9371,1.9389176,s015,5,50
4250,2.5201000000000002,2.5220006,s015,6,1
4251,1.4708,1.4724622,s015,6,2
4252,1.7066,1.7083829000000001,s015,6,3
4253,1.5244,1.5258836,s015,6,4
4254,1.5894,1.5911209,s015,6,5
4255,1.471,1.4727322,s015,6,6
4256,1.4689999999999999,1.4705203,s015,6,7
4257,1.6387,1.6405026,s015,6,8
4258,2.1456,2.1473263,s015,6,9
4259,1.67,1.6717249,s015,6,10
4260,1.5247000000000002,1.5264311,s015,6,11
4261,1.2902,1.2919589,s015,6,12
4262,1.7972000000000001,1.7992484,s015,6,13
4263,1.5144,1.5161656,s015,6,14
4264,1.3793,1.3808875,s015,6,15
4265,1.4186,1.4201583,s015,6,16
4266,1.9194,1.9210025,s015,6,17
4267,1.4907,1.4922895999999999,s015,6,18
4268,1.2349,1.2368024,s015,6,19
4269,1.4701,1.4718027,s015,6,20
4270,1.5042,1.5059374,s015,6,21
4271,1.1883,1.1898401,s015,6,22
4272,1.5705,1.5725387,s015,6,23
4273,1.4855,1.4872691,s015,6,24
4274,1.4687999999999999,1.4702233,s015,6,25
4275,1.537,1.5386296000000002,s015,6,26
4276,1.2734,1.2754784,s015,6,27
4277,1.3057,1.3072691,s015,6,28
4278,1.3558,1.357955,s015,6,29
4279,1.5226,1.5244445,s015,6,30
4280,2.0799,2.081795,s015,6,31
4281,2.035,2.0365199,s015,6,32
4282,1.9828000000000001,1.9848028,s015,6,33
4283,1.526,1.5276807,s015,6,34
4284,1.5483,1.5498053,s015,6,35
4285,1.8475000000000001,1.8493195999999998,s015,6,36
4286,2.178,2.1797512,s015,6,37
4287,2.4214,2.4229269,s015,6,38
4288,1.5526,1.5543076999999998,s015,6,39
4289,1.7664,1.7684769999999999,s015,6,40
4290,1.7288999999999999,1.7306762999999998,s015,6,41
4291,2.014,2.0159278,s015,6,42
4292,1.3667,1.3683811000000001,s015,6,43
4293,1.2544,1.2562424,s015,6,44
4294,2.2913,2.2933337,s015,6,45
4295,2.36,2.3616972,s015,6,46
4296,1.2967,1.2986355,s015,6,47
4297,1.5903,1.5920971000000002,s015,6,48
4298,1.9935,1.9952994,s015,6,49
4299,1.4706000000000001,1.4724647,s015,6,50
4300,1.3643,1.3658049,s015,7,1
4301,1.8984999999999999,1.9002512,s015,7,2
4302,1.3779,1.380034,s015,7,3
4303,1.3489,1.3505204,s015,7,4
4304,1.4976,1.4994043000000001,s015,7,5
4305,1.6002,1.6019714,s015,7,6
4306,1.3704,1.3721936000000001,s015,7,7
4307,1.6141999999999999,1.6161227,s015,7,8
4308,1.3784,1.3799696,s015,7,9
4309,1.4197,1.4214414,s015,7,10
4310,1.6406,1.6424797,s015,7,11
4311,1.8674,1.8694081,s015,7,12
4312,2.1576,2.1594796,s015,7,13
4313,2.3967,2.3988424999999998,s015,7,14
4314,1.439,1.4408176,s015,7,15
4315,1.4848,1.4866736999999999,s015,7,16
4316,1.3286,1.3305384,s015,7,17
4317,1.4526,1.4544015,s015,7,18
4318,1.8632,1.8651228,s015,7,19
4319,1.6494,1.6512088,s015,7,20
4320,2.1947,2.1963925,s015,7,21
4321,1.3729,1.3747172,s015,7,22
4322,1.4979,1.4994759,s015,7,23
4323,1.8228,1.824599,s015,7,24
4324,1.9178,1.919948,s015,7,25
4325,1.9952999999999999,1.9971836,s015,7,26
4326,2.4178,2.4196304,s015,7,27
4327,1.4114,1.4133209,s015,7,28
4328,1.7335,1.7350517,s015,7,29
4329,1.7167,1.7183424,s015,7,30
4330,1.6956,1.6971013,s015,7,31
4331,1.5112,1.5131312000000001,s015,7,32
4332,1.5171000000000001,1.5188202,s015,7,33
4333,1.2948,1.2965771,s015,7,34
4334,1.3678,1.3705512,s015,7,35
